feature,coefficient
Fractal_dimension_zone_c^3,12780.747856447106
Fractal_dimension_zone_c^2 Vessel_density_zone_c,36225.8692668538
Fractal_dimension_zone_c^2 Average_width_zone_c,-2.3319439052365
Fractal_dimension_zone_c^2 Distance_tortuosity_zone_c,-92.93134181595912
Fractal_dimension_zone_c^2 Tortuosity_density_zone_c,-19919.662606428647
Fractal_dimension_zone_c^2 Artery_Fractal_dimension_zone_c,-35215.54784817649
Fractal_dimension_zone_c^2 Artery_Distance_tortuosity_zone_c,-278.0913262734167
Fractal_dimension_zone_c^2 Vein_Fractal_dimension_zone_c,-17402.611981296868
Fractal_dimension_zone_c^2 Vein_Distance_tortuosity_zone_c,-385.59911213924045
Fractal_dimension_zone_c^2 CRAE_Knudtson_zone_c,-75.63482041150898
Fractal_dimension_zone_c^2 CRVE_Knudtson_zone_c,48.740324000883646
Fractal_dimension_zone_c^2 AVR_Knudtson_zone_c,11471.258496281844
Fractal_dimension_zone_c Vessel_density_zone_c^2,-3285.622856013505
Fractal_dimension_zone_c Vessel_density_zone_c Average_width_zone_c,-320.23884552166254
Fractal_dimension_zone_c Vessel_density_zone_c Distance_tortuosity_zone_c,9110.030919536668
Fractal_dimension_zone_c Vessel_density_zone_c Tortuosity_density_zone_c,21430.46008818051
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Fractal_dimension_zone_c,3002.291312153034
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Distance_tortuosity_zone_c,-2036.3150233705646
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Fractal_dimension_zone_c,-565.0210340910843
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Distance_tortuosity_zone_c,-4727.957175645015
Fractal_dimension_zone_c Vessel_density_zone_c CRAE_Knudtson_zone_c,371.22643257886415
Fractal_dimension_zone_c Vessel_density_zone_c CRVE_Knudtson_zone_c,-636.3952684091657
Fractal_dimension_zone_c Vessel_density_zone_c AVR_Knudtson_zone_c,13143.417775225236
