feature,coefficient
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,15681.693414002617
Vessel_density_zone_c Vein_Fractal_dimension_zone_c^2,42318.97394091476
Vessel_density_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-6133.331583885844
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-918.7552140942801
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,93.8198420470176
Vessel_density_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,18062.431978161265
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c^2,-31.841394853892137
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,88.55310980079726
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-37.917850070882935
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-19756.152123127766
Vessel_density_zone_c CRAE_Knudtson_zone_c^2,6.205827623568666
Vessel_density_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-2.48832851891774
Vessel_density_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-1810.0731335870723
Vessel_density_zone_c CRVE_Knudtson_zone_c^2,-0.6228149460799273
Vessel_density_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,217.23201449697913
Vessel_density_zone_c AVR_Knudtson_zone_c^2,-613.2736584167129
Average_width_zone_c^3,-0.00021953983559797052
Average_width_zone_c^2 Distance_tortuosity_zone_c,-0.016026726671043434
Average_width_zone_c^2 Tortuosity_density_zone_c,-0.09257414605576741
Average_width_zone_c^2 Artery_Fractal_dimension_zone_c,0.4011118586570319
Average_width_zone_c^2 Artery_Distance_tortuosity_zone_c,0.0031989150384106324
Average_width_zone_c^2 Vein_Fractal_dimension_zone_c,-0.14735640107574
Average_width_zone_c^2 Vein_Distance_tortuosity_zone_c,-0.0026471286146261264
Average_width_zone_c^2 CRAE_Knudtson_zone_c,0.0079266372940765
Average_width_zone_c^2 CRVE_Knudtson_zone_c,-0.004382346127385972
Average_width_zone_c^2 AVR_Knudtson_zone_c,-2.215416018465362
Average_width_zone_c Distance_tortuosity_zone_c^2,-0.052190407440320996
Average_width_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,5.994507985145503
Average_width_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-3.85597254952944
Average_width_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,0.025742989490026957
Average_width_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-4.53592066150857
Average_width_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.029389419676590478
Average_width_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.010176758525631158
Average_width_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.012375152273307322
Average_width_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,3.8531272866868918
Average_width_zone_c Tortuosity_density_zone_c^2,-40.70282130943521
Average_width_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,46.100178733483986
Average_width_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-0.3516847779118848
Average_width_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-57.50519239994614
Average_width_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,0.37898900137309965
Average_width_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-0.376891834308708
Average_width_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,0.10672551626794302
Average_width_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,75.5849602050067
Average_width_zone_c Artery_Fractal_dimension_zone_c^2,102.76846870916812
Average_width_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-0.9076807036690724
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-18.604216656918712
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,0.9497999659818106
Average_width_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,3.3482807939392387
Average_width_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-2.013597207145267
Average_width_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-966.3504476910695
Average_width_zone_c Artery_Distance_tortuosity_zone_c^2,7.184333935583709e-05
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-1.0624188890619735
Average_width_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.03459147282410413
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.0008974813063105103
Average_width_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.002204571489528462
Average_width_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,1.120843914595497
Average_width_zone_c Vein_Fractal_dimension_zone_c^2,83.23630184620897
Average_width_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-2.0799594087093283
Average_width_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.40146332970175536
Average_width_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.49676109929123413
Average_width_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,152.77733655393192
Average_width_zone_c Vein_Distance_tortuosity_zone_c^2,0.003561337693099631
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.0058402820795890875
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.005637939841108164
Average_width_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-2.4861159482060913
Average_width_zone_c CRAE_Knudtson_zone_c^2,-0.008659744860779028
Average_width_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,0.009485971293543116
Average_width_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,4.428722457802451
Average_width_zone_c CRVE_Knudtson_zone_c^2,-0.0026125605072593316
Average_width_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-4.056186293183146
Average_width_zone_c AVR_Knudtson_zone_c^2,-567.0764725991194
Distance_tortuosity_zone_c^3,0.17548890767579906
