feature,coefficient
Fractal_dimension_zone_c^3,13653.651827169688
Fractal_dimension_zone_c^2 Vessel_density_zone_c,-32719.78541316718
Fractal_dimension_zone_c^2 Average_width_zone_c,146.54566799547436
Fractal_dimension_zone_c^2 Distance_tortuosity_zone_c,-496.6200489150789
Fractal_dimension_zone_c^2 Tortuosity_density_zone_c,4520.536745306468
Fractal_dimension_zone_c^2 Artery_Fractal_dimension_zone_c,-52793.4551611829
Fractal_dimension_zone_c^2 Artery_Distance_tortuosity_zone_c,-350.7544095247404
Fractal_dimension_zone_c^2 Vein_Fractal_dimension_zone_c,17347.884979102753
Fractal_dimension_zone_c^2 Vein_Distance_tortuosity_zone_c,462.8540239970851
Fractal_dimension_zone_c^2 CRAE_Knudtson_zone_c,-13.331395435711496
Fractal_dimension_zone_c^2 CRVE_Knudtson_zone_c,-53.655517619345424
Fractal_dimension_zone_c^2 AVR_Knudtson_zone_c,5306.268289921698
Fractal_dimension_zone_c Vessel_density_zone_c^2,883.1094036495267
Fractal_dimension_zone_c Vessel_density_zone_c Average_width_zone_c,-1064.939291024461
Fractal_dimension_zone_c Vessel_density_zone_c Distance_tortuosity_zone_c,18224.17629890373
Fractal_dimension_zone_c Vessel_density_zone_c Tortuosity_density_zone_c,-22780.25920115606
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Fractal_dimension_zone_c,5022.5452219663675
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Distance_tortuosity_zone_c,4346.952357781303
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Fractal_dimension_zone_c,-10601.803429422389
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Distance_tortuosity_zone_c,-5949.067167886283
Fractal_dimension_zone_c Vessel_density_zone_c CRAE_Knudtson_zone_c,1157.8413836486036
Fractal_dimension_zone_c Vessel_density_zone_c CRVE_Knudtson_zone_c,-136.44641871910505
Fractal_dimension_zone_c Vessel_density_zone_c AVR_Knudtson_zone_c,-3918.9357474787807
Fractal_dimension_zone_c Average_width_zone_c^2,0.7128985491659137
Fractal_dimension_zone_c Average_width_zone_c Distance_tortuosity_zone_c,-8.781076080795032
Fractal_dimension_zone_c Average_width_zone_c Tortuosity_density_zone_c,-70.00608656845225
Fractal_dimension_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,-138.1213799619308
Fractal_dimension_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,2.7079681264836495
Fractal_dimension_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,72.76420030088916
