feature,coefficient
Fractal_dimension_zone_c^2 Vessel_density_zone_c,43226.96314004782
Fractal_dimension_zone_c^2 Average_width_zone_c,186.9047695536821
Fractal_dimension_zone_c^2 Distance_tortuosity_zone_c,4310.339942631779
Fractal_dimension_zone_c^2 Tortuosity_density_zone_c,-70181.46767899115
Fractal_dimension_zone_c^2 Artery_Fractal_dimension_zone_c,-176951.77775407746
Fractal_dimension_zone_c^2 Artery_Distance_tortuosity_zone_c,-2300.744381675253
Fractal_dimension_zone_c^2 Vein_Fractal_dimension_zone_c,1374.3634963037964
Fractal_dimension_zone_c^2 Vein_Distance_tortuosity_zone_c,-2962.8256771305255
Fractal_dimension_zone_c^2 CRAE_Knudtson_zone_c,273.56995449254396
Fractal_dimension_zone_c^2 CRVE_Knudtson_zone_c,-427.2030853304599
Fractal_dimension_zone_c^2 AVR_Knudtson_zone_c,-14070.568297224703
Fractal_dimension_zone_c Vessel_density_zone_c^2,4820.19169881889
Fractal_dimension_zone_c Vessel_density_zone_c Average_width_zone_c,-3362.5249883108927
Fractal_dimension_zone_c Vessel_density_zone_c Distance_tortuosity_zone_c,-152947.07851110195
Fractal_dimension_zone_c Vessel_density_zone_c Tortuosity_density_zone_c,85386.4724986547
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Fractal_dimension_zone_c,-54684.19050099207
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Distance_tortuosity_zone_c,17980.118595971624
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Fractal_dimension_zone_c,-16585.62867907706
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Distance_tortuosity_zone_c,80438.97025573172
Fractal_dimension_zone_c Vessel_density_zone_c CRAE_Knudtson_zone_c,-4830.3133625989585
Fractal_dimension_zone_c Vessel_density_zone_c CRVE_Knudtson_zone_c,3847.479607577914
Fractal_dimension_zone_c Vessel_density_zone_c AVR_Knudtson_zone_c,40196.45945131648
Fractal_dimension_zone_c Average_width_zone_c^2,-0.02153631682995183
Fractal_dimension_zone_c Average_width_zone_c Distance_tortuosity_zone_c,1.7919983532592596
Fractal_dimension_zone_c Average_width_zone_c Tortuosity_density_zone_c,438.256250922625
Fractal_dimension_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,-563.90918520608
Fractal_dimension_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,-10.157196082146584
Fractal_dimension_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,-201.76283982598528
Fractal_dimension_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,2.18168927966758
Fractal_dimension_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,1.9236334895158507
Fractal_dimension_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,-0.9865589469736733
Fractal_dimension_zone_c Average_width_zone_c AVR_Knudtson_zone_c,-22.688862301431342
Fractal_dimension_zone_c Distance_tortuosity_zone_c^2,-80.00474825710796
Fractal_dimension_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,2655.4411534060528
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-3623.9649253049965
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,26.251714731428564
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,6602.57990778403
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,148.6021053439099
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,53.78448300433331
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-32.008904099087886
Fractal_dimension_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-10840.913080082659
Fractal_dimension_zone_c Tortuosity_density_zone_c^2,4488.50826958082
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,110546.46297401557
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,783.7230151806037
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,3376.502980498573
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-2240.75440360428
Fractal_dimension_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-96.6029389241134
Fractal_dimension_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,40.254079872390065
Fractal_dimension_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-2580.7737222162064
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c^2,-58628.29887326546
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-145.62526578192012
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,204511.38534682195
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,2972.0448324969934
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,2.942077322342044
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,258.2316774427126
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,131920.53647636253
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c^2,-9.245811711700412
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,1096.9901993169087
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,22.4139657435328
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-41.36210357575419
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,28.947392285101614
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,13338.409282117933
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c^2,-176723.6290375522
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-2879.494508532842
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-29.81173459404556
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,418.101187234028
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,3159.382306801456
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c^2,-25.298675845862988
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-41.09076517484027
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,24.040770520929982
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,10850.753728185327
Fractal_dimension_zone_c CRAE_Knudtson_zone_c^2,-1.469877464169258
Fractal_dimension_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,2.0085592500281564
Fractal_dimension_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,656.5981247453154
Fractal_dimension_zone_c CRVE_Knudtson_zone_c^2,-0.7889146029992844
Fractal_dimension_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-790.8665997115396
Fractal_dimension_zone_c AVR_Knudtson_zone_c^2,-73949.7369922402
Vessel_density_zone_c^3,-1557.7495862847836
Vessel_density_zone_c^2 Average_width_zone_c,-32826.1011753465
Vessel_density_zone_c^2 Distance_tortuosity_zone_c,359634.86711501225
Vessel_density_zone_c^2 Tortuosity_density_zone_c,-7928.503073511816
Vessel_density_zone_c^2 Artery_Fractal_dimension_zone_c,10583.58017942115
Vessel_density_zone_c^2 Artery_Distance_tortuosity_zone_c,86445.21462668783
Vessel_density_zone_c^2 Vein_Fractal_dimension_zone_c,8781.664713706425
Vessel_density_zone_c^2 Vein_Distance_tortuosity_zone_c,-192002.24863007094
Vessel_density_zone_c^2 CRAE_Knudtson_zone_c,10959.934898527978
Vessel_density_zone_c^2 CRVE_Knudtson_zone_c,-96.80724137858917
Vessel_density_zone_c^2 AVR_Knudtson_zone_c,4911.248576366687
Vessel_density_zone_c Average_width_zone_c^2,-4.042971040221346
Vessel_density_zone_c Average_width_zone_c Distance_tortuosity_zone_c,241.98550464099677
Vessel_density_zone_c Average_width_zone_c Tortuosity_density_zone_c,-1373.8907860060299
Vessel_density_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,1491.5951988988586
Vessel_density_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,43.1528189422454
Vessel_density_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,3987.7313561262013
Vessel_density_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,-75.04581483762985
Vessel_density_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-89.64782913803083
Vessel_density_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,63.826730547581064
Vessel_density_zone_c Average_width_zone_c AVR_Knudtson_zone_c,24420.69854990161
Vessel_density_zone_c Distance_tortuosity_zone_c^2,-16.729420265392214
Vessel_density_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-26901.02397073722
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,101600.20725409269
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,51.024342851242935
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-4991.069480849028
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-924.1240003185374
Vessel_density_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,1263.2450094380183
Vessel_density_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-845.6745395973464
Vessel_density_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-435893.2100891377
Vessel_density_zone_c Tortuosity_density_zone_c^2,-172986.6018866176
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,23827.1595435117
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-10040.127163375546
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,30390.814735724165
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,26915.74183033316
Vessel_density_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,1558.4453669715776
Vessel_density_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-602.1762812472151
Vessel_density_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,49138.79994198108
Vessel_density_zone_c Artery_Fractal_dimension_zone_c^2,-134019.22483580164
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-9629.002698929153
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-36783.43221960142
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-45209.76964039108
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,258.72964906849353
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,546.0689707825989
Vessel_density_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-5149.323037995732
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c^2,90.89958075828201
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-886.9767022350096
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-227.57573314570956
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-204.58868915438586
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,111.34752306464634
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,67661.1307510352
Vessel_density_zone_c Vein_Fractal_dimension_zone_c^2,-20871.086971955334
