feature,coefficient
Fractal_dimension_zone_c^3,29.19147813449611
Fractal_dimension_zone_c^2 Vessel_density_zone_c,597.9450871994295
Fractal_dimension_zone_c^2 Average_width_zone_c,-0.5272521284403093
Fractal_dimension_zone_c^2 Distance_tortuosity_zone_c,26.329779470943453
Fractal_dimension_zone_c^2 Tortuosity_density_zone_c,-72.98955530920867
Fractal_dimension_zone_c^2 Artery_Fractal_dimension_zone_c,-156.159972956227
Fractal_dimension_zone_c^2 Artery_Distance_tortuosity_zone_c,-5.900481528125007
Fractal_dimension_zone_c^2 Vein_Fractal_dimension_zone_c,216.09910664664886
Fractal_dimension_zone_c^2 Vein_Distance_tortuosity_zone_c,-11.07947214711778
Fractal_dimension_zone_c^2 CRAE_Knudtson_zone_c,0.33562870960250474
Fractal_dimension_zone_c^2 CRVE_Knudtson_zone_c,0.14205179582033106
Fractal_dimension_zone_c^2 AVR_Knudtson_zone_c,-54.44309752100733
Fractal_dimension_zone_c Vessel_density_zone_c^2,-39.89201451458525
Fractal_dimension_zone_c Vessel_density_zone_c Average_width_zone_c,6.718669575736343
Fractal_dimension_zone_c Vessel_density_zone_c Distance_tortuosity_zone_c,-66.12439009482513
Fractal_dimension_zone_c Vessel_density_zone_c Tortuosity_density_zone_c,552.0018847397436
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Fractal_dimension_zone_c,67.91858852120396
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Distance_tortuosity_zone_c,-16.486078073373488
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Fractal_dimension_zone_c,-88.00641542174017
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Distance_tortuosity_zone_c,14.639856940848643
Fractal_dimension_zone_c Vessel_density_zone_c CRAE_Knudtson_zone_c,-1.9082717756427645
Fractal_dimension_zone_c Vessel_density_zone_c CRVE_Knudtson_zone_c,-7.7901492975496005
Fractal_dimension_zone_c Vessel_density_zone_c AVR_Knudtson_zone_c,158.50971128580144
Fractal_dimension_zone_c Average_width_zone_c^2,0.001180657407608976
Fractal_dimension_zone_c Average_width_zone_c Distance_tortuosity_zone_c,0.0038353675463280723
Fractal_dimension_zone_c Average_width_zone_c Tortuosity_density_zone_c,0.5450972228618811
Fractal_dimension_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,1.2172392337395772
Fractal_dimension_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,-0.00898138943553528
Fractal_dimension_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,0.6442483783482149
Fractal_dimension_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,0.010567149333074788
Fractal_dimension_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-0.001312519215296959
Fractal_dimension_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,-0.0009081768062770834
Fractal_dimension_zone_c Average_width_zone_c AVR_Knudtson_zone_c,-0.4968626708335889
Fractal_dimension_zone_c Distance_tortuosity_zone_c^2,-0.13283689846070446
Fractal_dimension_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,3.0603684709392214
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-12.014155165567018
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,0.08557629235722053
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-21.22955854017203
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.0824990389624094
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.13374562781065436
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.06781919837435324
Fractal_dimension_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,37.77996763438077
Fractal_dimension_zone_c Tortuosity_density_zone_c^2,30.783662685029416
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,62.9261668008976
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,0.5067360867422155
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-19.579723314495496
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-11.265244828874545
Fractal_dimension_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,0.173324747476845
Fractal_dimension_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,0.0456162327887677
Fractal_dimension_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-64.95627728774356
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c^2,-22.910899290638007
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,6.24055024740468
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,207.7921986611554
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,5.849609191510068
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.9304527802044242
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.15071620489293686
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,265.90990596640813
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c^2,-0.02826727211785096
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,5.617654529817828
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.02147343777820332
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.0434215494363448
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.024368219132222535
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-10.921996776387852
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c^2,-298.1274232024293
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,8.29215975858078
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,0.01246698638403132
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.1760898694177503
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-103.61360873849733
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c^2,0.04685440867992696
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.045225436751013426
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.023005723371291253
Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-12.312125143282433
Fractal_dimension_zone_c CRAE_Knudtson_zone_c^2,0.00322112769114824
Fractal_dimension_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-0.0016766593730181967
Fractal_dimension_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-0.5949365322969614
Fractal_dimension_zone_c CRVE_Knudtson_zone_c^2,0.00027379091521950727
Fractal_dimension_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-0.1112811886751566
Fractal_dimension_zone_c AVR_Knudtson_zone_c^2,-106.45939805258186
Vessel_density_zone_c^3,-0.8113095726737255
Vessel_density_zone_c^2 Average_width_zone_c,-85.99141296674901
Vessel_density_zone_c^2 Distance_tortuosity_zone_c,329.1607136248491
Vessel_density_zone_c^2 Tortuosity_density_zone_c,-10.69946787977442
Vessel_density_zone_c^2 Artery_Fractal_dimension_zone_c,-43.384446491663866
Vessel_density_zone_c^2 Artery_Distance_tortuosity_zone_c,-179.66321240621343
Vessel_density_zone_c^2 Vein_Fractal_dimension_zone_c,-42.63542314596193
Vessel_density_zone_c^2 Vein_Distance_tortuosity_zone_c,949.2682557184341
Vessel_density_zone_c^2 CRAE_Knudtson_zone_c,25.26233325935179
Vessel_density_zone_c^2 CRVE_Knudtson_zone_c,1.867048344193183
Vessel_density_zone_c^2 AVR_Knudtson_zone_c,-25.969386017845977
Vessel_density_zone_c Average_width_zone_c^2,0.06585201466654134
Vessel_density_zone_c Average_width_zone_c Distance_tortuosity_zone_c,-0.23729546668943535
Vessel_density_zone_c Average_width_zone_c Tortuosity_density_zone_c,-6.238014281684317
Vessel_density_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,2.2262901554589285
Vessel_density_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,-0.039642278947439435
Vessel_density_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,14.375241760722746
Vessel_density_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,-0.26824968431659857
Vessel_density_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-0.23195335453364407
Vessel_density_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,0.1614825860018474
Vessel_density_zone_c Average_width_zone_c AVR_Knudtson_zone_c,66.52666901545294
Vessel_density_zone_c Distance_tortuosity_zone_c^2,-1.068616297880781
Vessel_density_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,25.18560480644376
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-106.08177410284594
Vessel_density_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,0.16535378927289
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-21.087681560876973
Vessel_density_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.32287170088016276
Vessel_density_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,2.7928645956072176
Vessel_density_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-1.6881261081910137
Vessel_density_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-880.7340425730999
Vessel_density_zone_c Tortuosity_density_zone_c^2,-359.79793951818755
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,189.77626510357223
Vessel_density_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-16.65361219725288
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,208.2818066888165
Vessel_density_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,79.67212439102454
Vessel_density_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,2.8689727304665413
Vessel_density_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-4.253661560596604
Vessel_density_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,148.25415625823348
Vessel_density_zone_c Artery_Fractal_dimension_zone_c^2,-425.70737085626183
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,41.64206356719212
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-440.75969230500004
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,10.449854838524903
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.09209972836750242
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,4.519750521874854
Vessel_density_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,13.541113590426857
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c^2,0.3192951886462312
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,22.78121579502256
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.13516126696403497
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.27075007074251145
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.19755314309312855
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,84.8500904977268
Vessel_density_zone_c Vein_Fractal_dimension_zone_c^2,-601.4727491430777
Vessel_density_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-126.98954221910641
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-2.5120945717078325
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,5.165259230026143
Vessel_density_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-106.33983998839203
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c^2,-0.14814405091561678
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.02203020203826933
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.09095543265655048
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-7.548272782790117
Vessel_density_zone_c CRAE_Knudtson_zone_c^2,0.03511281083372708
Vessel_density_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,-0.0095963736034399
Vessel_density_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,-11.813504762215267
Vessel_density_zone_c CRVE_Knudtson_zone_c^2,-0.014951418322541876
Vessel_density_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,3.8555574910188084
Vessel_density_zone_c AVR_Knudtson_zone_c^2,30.194585759253062
Average_width_zone_c^3,-4.277683018472089e-06
Average_width_zone_c^2 Distance_tortuosity_zone_c,8.708355403541646e-05
Average_width_zone_c^2 Tortuosity_density_zone_c,-0.0005958358675677289
Average_width_zone_c^2 Artery_Fractal_dimension_zone_c,-0.002669662690294672
Average_width_zone_c^2 Artery_Distance_tortuosity_zone_c,-1.4781018961684822e-05
Average_width_zone_c^2 Vein_Fractal_dimension_zone_c,-0.000884761708221049
Average_width_zone_c^2 Vein_Distance_tortuosity_zone_c,9.491140289696887e-06
Average_width_zone_c^2 CRAE_Knudtson_zone_c,1.477248349601723e-05
Average_width_zone_c^2 CRVE_Knudtson_zone_c,-1.862682219666567e-05
Average_width_zone_c^2 AVR_Knudtson_zone_c,-0.00537800197097571
Average_width_zone_c Distance_tortuosity_zone_c^2,0.000264427814251178
Average_width_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-0.005859104959430983
Average_width_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,0.045947983628040534
Average_width_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,-0.00019193470039624572
Average_width_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,0.03462903080896984
Average_width_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,2.0409604246651725e-06
Average_width_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.0001368166785482572
Average_width_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,1.6788842216897137e-05
Average_width_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,0.04209884323162982
Average_width_zone_c Tortuosity_density_zone_c^2,0.13279832488982174
Average_width_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-0.9255867681067712
Average_width_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,0.0018306304984818667
Average_width_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-0.09899547880946961
Average_width_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-0.016127306819076814
Average_width_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,3.576351750922413e-05
Average_width_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,0.0012496467282829826
Average_width_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,0.1233537704231879
Average_width_zone_c Artery_Fractal_dimension_zone_c^2,-0.983911117540959
Average_width_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,0.0128721816149584
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-0.46564264007213896
Average_width_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-0.020617644138386293
Average_width_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.011831730159741483
Average_width_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.007243028499331672
Average_width_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,3.909040801269956
