feature,coefficient
AVR_Knudtson_zone_c^2,20.957713480675817
Fractal_dimension_zone_c^3,163.05412903274893
Fractal_dimension_zone_c^2 Vessel_density_zone_c,173.7762827809466
Fractal_dimension_zone_c^2 Average_width_zone_c,-0.11808079201095395
Fractal_dimension_zone_c^2 Distance_tortuosity_zone_c,-0.48247652191520396
Fractal_dimension_zone_c^2 Tortuosity_density_zone_c,-72.47301608548734
Fractal_dimension_zone_c^2 Artery_Fractal_dimension_zone_c,-355.47792116162054
Fractal_dimension_zone_c^2 Artery_Distance_tortuosity_zone_c,0.6190935845030389
Fractal_dimension_zone_c^2 Vein_Fractal_dimension_zone_c,85.56904806340265
Fractal_dimension_zone_c^2 Vein_Distance_tortuosity_zone_c,-6.813425313960051
Fractal_dimension_zone_c^2 CRAE_Knudtson_zone_c,0.1765585010809953
Fractal_dimension_zone_c^2 CRVE_Knudtson_zone_c,-0.3909323714376556
Fractal_dimension_zone_c^2 AVR_Knudtson_zone_c,-193.27633942529377
Fractal_dimension_zone_c Vessel_density_zone_c^2,16.38611336364615
Fractal_dimension_zone_c Vessel_density_zone_c Average_width_zone_c,22.506270978751836
Fractal_dimension_zone_c Vessel_density_zone_c Distance_tortuosity_zone_c,2.42316094702007
Fractal_dimension_zone_c Vessel_density_zone_c Tortuosity_density_zone_c,358.6119720916961
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Fractal_dimension_zone_c,218.556309349949
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Distance_tortuosity_zone_c,-22.195961152349575
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Fractal_dimension_zone_c,-163.79591657898627
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Distance_tortuosity_zone_c,-83.45858483448777
Fractal_dimension_zone_c Vessel_density_zone_c CRAE_Knudtson_zone_c,-5.278579380968569
Fractal_dimension_zone_c Vessel_density_zone_c CRVE_Knudtson_zone_c,-5.380599980565644
Fractal_dimension_zone_c Vessel_density_zone_c AVR_Knudtson_zone_c,-24.031442243289046
Fractal_dimension_zone_c Average_width_zone_c^2,0.0026830364702377096
Fractal_dimension_zone_c Average_width_zone_c Distance_tortuosity_zone_c,0.0093856452251741
Fractal_dimension_zone_c Average_width_zone_c Tortuosity_density_zone_c,0.575836767242651
Fractal_dimension_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,1.31563663801478
Fractal_dimension_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,-0.004959615510477189
Fractal_dimension_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,1.0152655291726773
Fractal_dimension_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,0.015221152848012842
Fractal_dimension_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,-0.014225007684949276
Fractal_dimension_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,0.005523838429283501
Fractal_dimension_zone_c Average_width_zone_c AVR_Knudtson_zone_c,2.7944242845114493
Fractal_dimension_zone_c Distance_tortuosity_zone_c^2,-0.3088116898236336
Fractal_dimension_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,-8.404183952184265
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-6.806652458187845
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,0.0931798344514686
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,6.468322287347157
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.2441320880394734
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.053843515436577505
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.03321083618938925
Fractal_dimension_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-21.22952988009011
Fractal_dimension_zone_c Tortuosity_density_zone_c^2,8.371546930392876
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-93.24182586394635
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,1.489792206107654
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,7.007302662945359
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-2.4633565614314983
Fractal_dimension_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,0.32839230478978854
Fractal_dimension_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-0.21348906485403263
Fractal_dimension_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-2.9521176782423724
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c^2,107.28888338400212
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,0.5236239242455142
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,212.50095205377784
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,9.923932508755163
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.7960311216694484
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.6883804277067562
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,209.73358763782778
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c^2,-0.02761030793728292
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-1.7462676604791967
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.05423063051950963
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.009459064603066558
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.0013979932484611268
