feature,coefficient
Fractal_dimension_zone_c^3,71.42336595696801
Fractal_dimension_zone_c^2 Vessel_density_zone_c,-263.1777456450223
Fractal_dimension_zone_c^2 Average_width_zone_c,-1.2266018267772352
Fractal_dimension_zone_c^2 Distance_tortuosity_zone_c,1.2465973416609386
Fractal_dimension_zone_c^2 Tortuosity_density_zone_c,-187.0578358307976
Fractal_dimension_zone_c^2 Artery_Fractal_dimension_zone_c,154.49190552158933
Fractal_dimension_zone_c^2 Artery_Distance_tortuosity_zone_c,2.0480049751714655
Fractal_dimension_zone_c^2 Vein_Fractal_dimension_zone_c,-412.75717525099225
Fractal_dimension_zone_c^2 Vein_Distance_tortuosity_zone_c,6.776426754075633
Fractal_dimension_zone_c^2 CRAE_Knudtson_zone_c,0.3949295765150076
Fractal_dimension_zone_c^2 CRVE_Knudtson_zone_c,0.4465054125195391
Fractal_dimension_zone_c^2 AVR_Knudtson_zone_c,-164.77937576362706
Fractal_dimension_zone_c Vessel_density_zone_c^2,54.49614543171354
Fractal_dimension_zone_c Vessel_density_zone_c Average_width_zone_c,-24.52152227141907
Fractal_dimension_zone_c Vessel_density_zone_c Distance_tortuosity_zone_c,-155.83660163308346
Fractal_dimension_zone_c Vessel_density_zone_c Tortuosity_density_zone_c,-375.63042869395287
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Fractal_dimension_zone_c,-112.94276827911963
Fractal_dimension_zone_c Vessel_density_zone_c Artery_Distance_tortuosity_zone_c,0.5455287490170202
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Fractal_dimension_zone_c,139.13456411088927
Fractal_dimension_zone_c Vessel_density_zone_c Vein_Distance_tortuosity_zone_c,74.42737763080713
Fractal_dimension_zone_c Vessel_density_zone_c CRAE_Knudtson_zone_c,5.255149046889516
Fractal_dimension_zone_c Vessel_density_zone_c CRVE_Knudtson_zone_c,8.056012238589584
Fractal_dimension_zone_c Vessel_density_zone_c AVR_Knudtson_zone_c,-76.81071815034635
Fractal_dimension_zone_c Average_width_zone_c^2,-0.007091209492624984
Fractal_dimension_zone_c Average_width_zone_c Distance_tortuosity_zone_c,-0.048288168659855746
Fractal_dimension_zone_c Average_width_zone_c Tortuosity_density_zone_c,-1.485979132256264
Fractal_dimension_zone_c Average_width_zone_c Artery_Fractal_dimension_zone_c,-0.6268739701083443
Fractal_dimension_zone_c Average_width_zone_c Artery_Distance_tortuosity_zone_c,0.03891963069469195
Fractal_dimension_zone_c Average_width_zone_c Vein_Fractal_dimension_zone_c,1.866046902976998
Fractal_dimension_zone_c Average_width_zone_c Vein_Distance_tortuosity_zone_c,0.014748897185742571
Fractal_dimension_zone_c Average_width_zone_c CRAE_Knudtson_zone_c,0.01453126905437685
Fractal_dimension_zone_c Average_width_zone_c CRVE_Knudtson_zone_c,-0.0020041108538109143
Fractal_dimension_zone_c Average_width_zone_c AVR_Knudtson_zone_c,-3.005762768310009
Fractal_dimension_zone_c Distance_tortuosity_zone_c^2,-0.692153841028193
Fractal_dimension_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,4.6819065243629
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,-12.877398684172332
Fractal_dimension_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,0.20108159289015354
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,6.6244462382053815
Fractal_dimension_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.4401612353854061
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.06828436678652672
Fractal_dimension_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.06351314320944468
Fractal_dimension_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,27.26320139143715
Fractal_dimension_zone_c Tortuosity_density_zone_c^2,-89.35188147474567
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,135.4975698081553
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-1.9345606621148703
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,20.24113558847099
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,3.5737234161021605
Fractal_dimension_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-1.144311617637127
Fractal_dimension_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,1.0849080841005783
Fractal_dimension_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,182.95800424399948
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c^2,-252.46986425985952
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-0.42544412735810155
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-128.0781032131271
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,3.748667836402129
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,0.10082020299439473
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-0.21088829240662155
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-25.006498942877734
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c^2,0.01815607009323883
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-2.9667855494131983
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.07669066373694056
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.02688004028993518
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.018332320640457755
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-9.575887906201904
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c^2,424.52660639595496
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-9.321984517763171
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.5969776316425752
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-0.29046728185653303
